variant_id	batch_id	category	category_group	topic_id	editorial_role	semantic_group	output_mode	trigger	required_context	tone	interrupt_cost	cooldown_hours	semantic_cooldown_hours	max_per_day	weight	relationship_profile	text	review_status
authored.b080.character_life.letter_tray_layers.0024	b080	ProactiveChat	character_life	character_life.b080.letter_tray_layers	letter_tray_layers	character_life.b080.letter_tray_layers	self_talk	any	none	calm	0	120	144	1	1.0	neutral	托盘里的纸慢慢变少，待办也会显得更轻一点。	approved
authored.b080.character_life.letter_tray_layers.0025	b080	ProactiveChat	character_life	character_life.b080.letter_tray_layers	letter_tray_layers	character_life.b080.letter_tray_layers	self_talk	any	none	calm	0	120	144	1	1.0	neutral	两层纸盘安静放着，让桌面替很多小事留了位置。	approved
authored.b080.character_life.reflector_strip_glow.0001	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光贴在灯下亮起来，书包边缘就多了一条小光线。	approved
authored.b080.character_life.reflector_strip_glow.0002	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	银色反光条贴得平整，布料上会显出很干净的线。	approved
authored.b080.character_life.reflector_strip_glow.0003	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	光从侧面照过来时，反光贴会突然变得很醒目。	approved
authored.b080.character_life.reflector_strip_glow.0004	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把反光条裁成短段，贴在不同物件上会有小变化。	approved
authored.b080.character_life.reflector_strip_glow.0005	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光表面有细细的纹路，凑近看像一片很小的网。	approved
authored.b080.character_life.reflector_strip_glow.0006	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一条反光边绕过角落，普通布袋也多了一点趣味。	approved
authored.b080.character_life.reflector_strip_glow.0007	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把贴纸压平，边缘就不会轻易翘起来。	approved
authored.b080.character_life.reflector_strip_glow.0008	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光条不大，却能把昏暗里的颜色提亮一点。	approved
authored.b080.character_life.reflector_strip_glow.0009	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	银灰色贴在深蓝布料上，轮廓会特别清楚。	approved
authored.b080.character_life.reflector_strip_glow.0010	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	光线移动时，反光条上的亮也会跟着跑。	approved
authored.b080.character_life.reflector_strip_glow.0011	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把反光小片贴在挂环旁，角落会多一个光点。	approved
authored.b080.character_life.reflector_strip_glow.0012	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光面摸起来很平，和普通布料放在一起很有对比。	approved
authored.b080.character_life.reflector_strip_glow.0013	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一条细细的银线，让旧物件看起来像换了个小装饰。	approved
authored.b080.character_life.reflector_strip_glow.0014	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把反光贴绕成小弧，平面的布面会有新的线条。	approved
authored.b080.character_life.reflector_strip_glow.0015	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光条靠近窗边时，白天也会显得很亮。	approved
authored.b080.character_life.reflector_strip_glow.0016	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	贴纸边角没有气泡，表面看起来会更完整。	approved
authored.b080.character_life.reflector_strip_glow.0017	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一小片反光材料留在盒里，之后做手作会很方便。	approved
authored.b080.character_life.reflector_strip_glow.0018	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光条在灯下闪一下，普通走廊也会多一点画面。	approved
authored.b080.character_life.reflector_strip_glow.0019	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	银色贴片叠在一起，像一小把很薄的月光。	approved
authored.b080.character_life.reflector_strip_glow.0020	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把反光条按颜色分开，找需要的会更顺手。	approved
authored.b080.character_life.reflector_strip_glow.0021	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	亮面和哑光面挨着放，差别会一下子显出来。	approved
authored.b080.character_life.reflector_strip_glow.0022	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	反光贴不需要很多，一点点就能让边缘变得有精神。	approved
authored.b080.character_life.reflector_strip_glow.0023	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	光落到贴面上，短短一瞬也会很有意思。	approved
authored.b080.character_life.reflector_strip_glow.0024	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	把贴纸收进透明袋，之后翻找时就能马上看见。	approved
authored.b080.character_life.reflector_strip_glow.0025	b080	ProactiveChat	character_life	character_life.b080.reflector_strip_glow	reflector_strip_glow	character_life.b080.reflector_strip_glow	self_talk	any	none	playful	0	120	144	1	1.0	neutral	一条小反光边留在物件上，路过时总会先抓住眼睛。	approved
authored.b080.character_life.pasta_strainer_holes.0001	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	漏勺上的小孔排开，水流通过时会分成很多细线。	approved
authored.b080.character_life.pasta_strainer_holes.0002	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把面条倒进滤盆，热气会从孔洞间慢慢散开。	approved
authored.b080.character_life.pasta_strainer_holes.0003	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	金属滤盆冲干净后，孔洞里的亮会变得很清楚。	approved
authored.b080.character_life.pasta_strainer_holes.0004	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	一圈小孔围着盆底，简单排列也很有节奏。	approved
authored.b080.character_life.pasta_strainer_holes.0005	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	滤盆靠在水槽边，水珠会沿着弧面慢慢离开。	approved
authored.b080.character_life.pasta_strainer_holes.0006	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把滤盆倒扣晾着，孔洞里的水会更快滴干。	approved
authored.b080.character_life.pasta_strainer_holes.0007	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	小孔不大，却能把水和食物分得很明白。	approved
authored.b080.character_life.pasta_strainer_holes.0008	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	金属滤盆在灯下有一层淡淡的网状反光。	approved
authored.b080.character_life.pasta_strainer_holes.0009	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把面条沥干以后，滤盆里会留下很轻的蒸汽。	approved
authored.b080.character_life.pasta_strainer_holes.0010	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	滤盆边缘有一点卷边，端起时会更顺手。	approved
authored.b080.character_life.pasta_strainer_holes.0011	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	水从孔洞漏下去，水槽里会有很细碎的声音。	approved
authored.b080.character_life.pasta_strainer_holes.0012	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把滤盆放稳，圆圆的底面就不会摇晃。	approved
authored.b080.character_life.pasta_strainer_holes.0013	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	孔洞之间留着均匀距离，看久了会觉得很舒服。	approved
authored.b080.character_life.pasta_strainer_holes.0014	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	滤盆不需要装满，留一点空会更容易翻动食材。	approved
authored.b080.character_life.pasta_strainer_holes.0015	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把滤盆冲一下，表面的细小残留会很快离开。	approved
authored.b080.character_life.pasta_strainer_holes.0016	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	圆形小孔映出窗光，金属表面会显得很轻。	approved
authored.b080.character_life.pasta_strainer_holes.0017	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	滤盆里的水汽散开后，厨房的光线也会清楚一点。	approved
authored.b080.character_life.pasta_strainer_holes.0018	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把滤盆挂在墙边，拿来沥水时会很直接。	approved
authored.b080.character_life.pasta_strainer_holes.0019	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	小孔排成弧线，盆面的结构像一张简洁的图。	approved
authored.b080.character_life.pasta_strainer_holes.0020	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	滤盆边缘擦干，收进柜子时就不会留水印。	approved
authored.b080.character_life.pasta_strainer_holes.0021	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	水流穿过很多小孔，声音会比直接倒水更柔一些。	approved
authored.b080.character_life.pasta_strainer_holes.0022	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	把滤盆放回原位，洗菜的小过程也有了收尾。	approved
authored.b080.character_life.pasta_strainer_holes.0023	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	孔洞没有堵住，沥水时就会显得很顺畅。	approved
authored.b080.character_life.pasta_strainer_holes.0024	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	一只滤盆安静晾着，厨房里会多一点干净的金属光。	approved
authored.b080.character_life.pasta_strainer_holes.0025	b080	ProactiveChat	character_life	character_life.b080.pasta_strainer_holes	pasta_strainer_holes	character_life.b080.pasta_strainer_holes	self_talk	any	none	curious	0	120	144	1	1.0	neutral	圆盆里的小孔很普通，却把清洗变得更有条理。	approved
authored.b080.character_life.thermometer_dial_glance.0001	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计的刻度绕成半圈，指针停在哪里会很清楚。	approved
authored.b080.character_life.thermometer_dial_glance.0002	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	把温度计放在固定位置，想看时就不用找。	approved
authored.b080.character_life.thermometer_dial_glance.0003	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	细细的指针移动不快，却把空气的变化记得很认真。	approved
authored.b080.character_life.thermometer_dial_glance.0004	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	刻度上的数字排得整齐，靠近看会很有秩序。	approved
authored.b080.character_life.thermometer_dial_glance.0005	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	圆形表盘挂在墙上，空白处也多了一个小焦点。	approved
authored.b080.character_life.thermometer_dial_glance.0006	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	指针靠近中间时，房间里的感觉会显得很刚好。	approved
authored.b080.character_life.thermometer_dial_glance.0007	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	表盘玻璃擦干净后，数字会重新变得清楚。	approved
authored.b080.character_life.thermometer_dial_glance.0008	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计不说话，却一直替角落留着一条细线索。	approved
authored.b080.character_life.thermometer_dial_glance.0009	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	把表盘摆正，读数时眼睛会更舒服。	approved
authored.b080.character_life.thermometer_dial_glance.0010	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	指针颜色深一点，浅色底盘上就很容易看见。	approved
authored.b080.character_life.thermometer_dial_glance.0011	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度变化很小的时候，指针也只会慢慢挪一点。	approved
authored.b080.character_life.thermometer_dial_glance.0012	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计边框不厚，挂在墙上不会显得突兀。	approved
authored.b080.character_life.thermometer_dial_glance.0013	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	把表盘上的灰擦掉，圆圈轮廓会显得更利落。	approved
authored.b080.character_life.thermometer_dial_glance.0014	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	数字之间的短线很多，细看才知道每格都有意义。	approved
authored.b080.character_life.thermometer_dial_glance.0015	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计放在靠墙的位置，经过时总能顺手看一眼。	approved
authored.b080.character_life.thermometer_dial_glance.0016	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	圆盘里的指针不急，房间的节奏也会显得更慢。	approved
authored.b080.character_life.thermometer_dial_glance.0017	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	把温度计避开直晒处，读出来的感觉会更稳定。	approved
authored.b080.character_life.thermometer_dial_glance.0018	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	指针落在某个刻度附近，纸上记录时会很直接。	approved
authored.b080.character_life.thermometer_dial_glance.0019	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	表盘没有复杂颜色，黑白数字就已经很清楚。	approved
authored.b080.character_life.thermometer_dial_glance.0020	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计挂得平，墙面的线条也会显得更整齐。	approved
authored.b080.character_life.thermometer_dial_glance.0021	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	小小一个表盘，让看不见的空气有了具体提示。	approved
authored.b080.character_life.thermometer_dial_glance.0022	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	读完数值就放下视线，很多小调整也会更从容。	approved
authored.b080.character_life.thermometer_dial_glance.0023	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	表盘边缘有一点反光，灯开起来时会更明显。	approved
authored.b080.character_life.thermometer_dial_glance.0024	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	温度计安静待着，房间的变化也就不再完全靠感觉。	approved
authored.b080.character_life.thermometer_dial_glance.0025	b080	ProactiveChat	character_life	character_life.b080.thermometer_dial_glance	thermometer_dial_glance	character_life.b080.thermometer_dial_glance	self_talk	any	none	dry	0	120	144	1	1.0	neutral	指针停稳以后，墙边的小角落也有了明确的信息。	approved
authored.b080.character_life.windshield_wiper_arc.0001	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷划过玻璃时，窗外的路会重新变得清楚。	approved
authored.b080.character_life.windshield_wiper_arc.0002	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷留下的弧线很短，下一秒又会被雨点填满。	approved
authored.b080.character_life.windshield_wiper_arc.0003	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	玻璃上的水珠被推开，远处的灯光会重新显出来。	approved
authored.b080.character_life.windshield_wiper_arc.0004	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷来回一次，车窗前就多了一段很规律的节奏。	approved
authored.b080.character_life.windshield_wiper_arc.0005	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	细雨落在玻璃上，雨刷经过后会留下一片干净。	approved
authored.b080.character_life.windshield_wiper_arc.0006	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷停在边缘时，黑色线条会贴着玻璃安静下来。	approved
authored.b080.character_life.windshield_wiper_arc.0007	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	灯光映在湿玻璃上，雨刷扫过时会拉成细碎的光。	approved
authored.b080.character_life.windshield_wiper_arc.0008	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷的橡胶边贴着玻璃，水迹会慢慢退到两边。	approved
authored.b080.character_life.windshield_wiper_arc.0009	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	车窗外的树影被雨模糊，再被雨刷一点点擦亮。	approved
authored.b080.character_life.windshield_wiper_arc.0010	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	一阵雨落得密，雨刷的节奏就会显得更清楚。	approved
authored.b080.character_life.windshield_wiper_arc.0011	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷划出半圆，玻璃上像被留出一小块视野。	approved
authored.b080.character_life.windshield_wiper_arc.0012	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	水珠聚成线又被推开，雨天也有很具体的秩序。	approved
authored.b080.character_life.windshield_wiper_arc.0013	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷经过后，前方的路牌会短暂显得特别清楚。	approved
authored.b080.character_life.windshield_wiper_arc.0014	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	玻璃边缘积着一点水，雨刷停下时会慢慢往下流。	approved
authored.b080.character_life.windshield_wiper_arc.0015	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷不需要很大动作，却能让雨景换一种样子。	approved
authored.b080.character_life.windshield_wiper_arc.0016	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨点被扫开后，路边的颜色会从模糊里慢慢回来。	approved
authored.b080.character_life.windshield_wiper_arc.0017	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷划过的声音不响，像一段很低的背景。	approved
authored.b080.character_life.windshield_wiper_arc.0018	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	湿玻璃反着霓虹，雨刷经过时亮色会轻轻断开。	approved
authored.b080.character_life.windshield_wiper_arc.0019	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	雨刷来回时，窗外的夜色也像被一页页翻开。	approved
authored.b080.character_life.windshield_wiper_arc.0020	b080	ProactiveChat	character_life	character_life.b080.windshield_wiper_arc	windshield_wiper_arc	character_life.b080.windshield_wiper_arc	self_talk	any	none	nostalgic	0	120	144	1	1.0	neutral	一片玻璃被擦出清楚的弧，雨天的路也更有方向。	approved
