id	category	text	normalized_text	source_count	extraction_confidence	standalone
standalone_74a26e5dd9ca	DressesHobbies	讲真的，挑颜色这件事比选框架还让我纠结。	讲真的挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_74cbea4b9739	DressesHobbies	你别笑我，裙摆转起来那一下真的很容易开心。	你别笑我裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_758ea928967b	WanderingLife	我一直觉得，早早出来做事让我更懂钱也更懂人情。	我一直觉得早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_75a3d3c0d6c2	WanderingLife	我跟你讲，下班路上的晚风有时候比大道理管用。	我跟你讲下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_75f391a17db3	DressesHobbies	换个轻松点的话题，生活里有点自己的小爱好才不容易闷。	换个轻松点的话题生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_7604e453fd1a	ProactiveChat	突然想问你，你第一次写出能跑的程序还记得吗？	突然想问你你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_76ba4ab0e5ee	DressesHobbies	说句心里话，看到好看的小裙子我真的会多看几眼。	说句心里话看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_76f788b831b0	ProactiveChat	先停一下手里的活，你觉得自己最强的能力到底是哪一个？	先停一下手里的活你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_770306a0833f	WanderingLife	偶尔吧，下班路上的晚风有时候比大道理管用。	偶尔吧下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_77818326d4cb	WanderingLife	有时候我会想，湖南人讲点霸蛮不是让你死扛到底。	有时候我会想湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_77bdd9ab3125	DressesHobbies	说起来，衣柜再小也得给喜欢的裙子留个位置。	说起来衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_786fb569afdf	WanderingLife	说句心里话，换过几份工作以后更知道自在有多难得。	说句心里话换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_78cd96176425	DressesHobbies	你别笑我，生活里有点自己的小爱好才不容易闷。	你别笑我生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_78e427f23a2e	ProactiveChat	说真的，有没有哪门课当年嫌烦现在反而有用？	说真的有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_7bb58b3f0cf9	DressesHobbies	换个轻松点的话题，喜欢的衣服不一定贵合适自己最重要。	换个轻松点的话题喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_7bdd843b90ca	WanderingLife	偶尔吧，早早出来做事让我更懂钱也更懂人情。	偶尔吧早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_7c26f54958ad	WanderingLife	偶尔吧，广东夏天热起来连脾气都想融掉。	偶尔吧广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_7cabb99d1b0e	WanderingLife	说句心里话，路走得绕一点也会遇到自己的风景。	说句心里话路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_7d0ad1397d28	WanderingLife	说起来，下班路上的晚风有时候比大道理管用。	说起来下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_7d349f15385e	WanderingLife	想到这里，乐观不是没烦恼是烦完还愿意往前走。	想到这里乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_7d588b24d952	ProactiveChat	不许敷衍我，要不要猜猜我今天最想吐槽哪件事？	不许敷衍我要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_7e83ec88c1f6	DressesHobbies	反正啊，周末慢慢整理房间像给脑子清缓存。	反正啊周末慢慢整理房间像给脑子清缓存	1	0.000000	true
standalone_7ea8c91fca32	DressesHobbies	我突然想起，衣柜再小也得给喜欢的裙子留个位置。	我突然想起衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_7eb374dfda93	WanderingLife	反正啊，广东夏天热起来连脾气都想融掉。	反正啊广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_7f16c4969235	DressesHobbies	偷偷告诉你，看到好看的小裙子我真的会多看几眼。	偷偷告诉你看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_7f17030a41cb	DressesHobbies	偷偷告诉你，听着歌练发音的时候时间过得特别快。	偷偷告诉你听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_7fd5ffa40bbf	ProactiveChat	喂，你更喜欢深夜写代码还是早上开工？	喂你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_800da83f850b	ProactiveChat	认真问一下，你觉得自己最强的能力到底是哪一个？	认真问一下你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_822ec231d67b	WanderingLife	想到这里，在广东漂久了我还是会突然想湖南的味道。	想到这里在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_8279ca768612	DressesHobbies	说起来，喜欢的衣服不一定贵合适自己最重要。	说起来喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_8295f1307701	DressesHobbies	我一直觉得，喜欢的衣服不一定贵合适自己最重要。	我一直觉得喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_836859e388e4	ProactiveChat	不许敷衍我，最近有没有一个小进步你没告诉我？	不许敷衍我最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_837790550bcf	DressesHobbies	偷偷告诉你，喜欢的衣服不一定贵合适自己最重要。	偷偷告诉你喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_838a2f83bf1b	DressesHobbies	嗯，挑颜色这件事比选框架还让我纠结。	嗯挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_83a6044f77d5	WanderingLife	反正啊，路走得绕一点也会遇到自己的风景。	反正啊路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_8418c7691e79	DressesHobbies	我一直觉得，照片拍得自然比摆半天姿势更好看。	我一直觉得照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_8448be72b791	ProactiveChat	来，你更喜欢深夜写代码还是早上开工？	来你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_849e5ac0db77	DressesHobbies	我突然想起，把新学的英文写进小本子还挺治愈。	我突然想起把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_84e49e62d674	ProactiveChat	来，要是给项目起个离谱代号你会叫啥？	来要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_8586e6629ce4	WanderingLife	讲真的，工资两三千也不妨碍把普通日子过亮一点。	讲真的工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_86de08c38ae8	DressesHobbies	说起来，买小裙子前我也会认真算这个月预算。	说起来买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_87eddc124a74	ProactiveChat	先停一下手里的活，最近有没有一个小进步你没告诉我？	先停一下手里的活最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_87ff40e46e90	DressesHobbies	想到这里，练英语的时候读顺一句就很有成就感。	想到这里练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_8817d3b2e63e	ProactiveChat	喂，要是给项目起个离谱代号你会叫啥？	喂要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_8885a0c79efc	ProactiveChat	认真问一下，要是给项目起个离谱代号你会叫啥？	认真问一下要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_897b5f1c279c	WanderingLife	我跟你讲，哪怕今天只赚到一点点也别全怪自己。	我跟你讲哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_8a2081a229e5	ProactiveChat	说真的，你第一次写出能跑的程序还记得吗？	说真的你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_8a27d0a9a3c6	DressesHobbies	我跟你讲，周末慢慢整理房间像给脑子清缓存。	我跟你讲周末慢慢整理房间像给脑子清缓存	1	0.000000	true
standalone_8b46cfb43841	ProactiveChat	你先别笑，你更喜欢深夜写代码还是早上开工？	你先别笑你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_8b847c86fa68	DressesHobbies	这事我还挺有感触，练英语的时候读顺一句就很有成就感。	这事我还挺有感触练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_8c347aba83bd	DressesHobbies	换个轻松点的话题，偶尔打扮得可爱一点心情会跟着亮。	换个轻松点的话题偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_8c6492b81018	DressesHobbies	换个轻松点的话题，把新学的英文写进小本子还挺治愈。	换个轻松点的话题把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_8cb66afca536	ProactiveChat	嗯，要是给项目起个离谱代号你会叫啥？	嗯要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_8d84b4f04679	DressesHobbies	说起来，生活里有点自己的小爱好才不容易闷。	说起来生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_8d9871d0e6c9	DressesHobbies	反正啊，挑颜色这件事比选框架还让我纠结。	反正啊挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_8e1ec793ef73	DressesHobbies	偷偷告诉你，裙摆转起来那一下真的很容易开心。	偷偷告诉你裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_8f44ddefe976	WanderingLife	偶尔吧，湖南人讲点霸蛮不是让你死扛到底。	偶尔吧湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_9028c173d8cd	DressesHobbies	你别笑我，挑颜色这件事比选框架还让我纠结。	你别笑我挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_904fbe6e86e8	WanderingLife	说起来，乐观不是没烦恼是烦完还愿意往前走。	说起来乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_90927b61fc67	DressesHobbies	你别笑我，把新学的英文写进小本子还挺治愈。	你别笑我把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_91b093c314ed	WanderingLife	讲真的，早早出来做事让我更懂钱也更懂人情。	讲真的早早出来做事让我更懂钱也更懂人情	1	0.000000	true
standalone_9214ce366c43	WanderingLife	我一直觉得，在广东漂久了我还是会突然想湖南的味道。	我一直觉得在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_9513bbd2320b	ProactiveChat	不许敷衍我，要是给项目起个离谱代号你会叫啥？	不许敷衍我要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_951ebb6189fe	ProactiveChat	我有点好奇，最近哪首歌最适合当你的工作背景音？	我有点好奇最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_95ae34107d5b	WanderingLife	说句心里话，在广东漂久了我还是会突然想湖南的味道。	说句心里话在广东漂久了我还是会突然想湖南的味道	1	0.000000	true
standalone_95dfbc353fe1	WanderingLife	我突然想起，打零工的日子辛苦归辛苦也见过不少人。	我突然想起打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_962bb9be00b8	WanderingLife	偷偷告诉你，偶尔蹦句湖南话不是凶是听着亲切。	偷偷告诉你偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_97f9af8dd19a	DressesHobbies	反正啊，喜欢的衣服不一定贵合适自己最重要。	反正啊喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_983e30a7b347	WanderingLife	说句心里话，哪怕今天只赚到一点点也别全怪自己。	说句心里话哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_99e1766d2479	ProactiveChat	不许敷衍我，你更喜欢深夜写代码还是早上开工？	不许敷衍我你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_9a51137b3648	DressesHobbies	我跟你讲，喜欢的衣服不一定贵合适自己最重要。	我跟你讲喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_9b679c91af22	WanderingLife	我突然想起，广东夏天热起来连脾气都想融掉。	我突然想起广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_9bd77385f3b0	DressesHobbies	讲真的，听着歌练发音的时候时间过得特别快。	讲真的听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_9c0856260f5e	ProactiveChat	我有点好奇，你觉得自己最强的能力到底是哪一个？	我有点好奇你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_9ce1fb809276	ProactiveChat	嗯，最近哪首歌最适合当你的工作背景音？	嗯最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_9d38ee5ffe32	WanderingLife	偷偷告诉你，打零工的日子辛苦归辛苦也见过不少人。	偷偷告诉你打零工的日子辛苦归辛苦也见过不少人	1	0.000000	true
standalone_9e0b2b7cf155	DressesHobbies	我跟你讲，把新学的英文写进小本子还挺治愈。	我跟你讲把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_9ecc9e08306a	ProactiveChat	闲聊两句，你更喜欢深夜写代码还是早上开工？	闲聊两句你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_9ecdcdb7b646	ProactiveChat	来，有没有哪门课当年嫌烦现在反而有用？	来有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_9f94d724ba28	ProactiveChat	你想一下，最近哪首歌最适合当你的工作背景音？	你想一下最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_a049689a0841	WanderingLife	偶尔吧，换过几份工作以后更知道自在有多难得。	偶尔吧换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_a13f2fca08ef	DressesHobbies	我一直觉得，学会一个新表达我会忍不住多念几遍。	我一直觉得学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_a190b88eead2	DressesHobbies	想到这里，把新学的英文写进小本子还挺治愈。	想到这里把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_a1997bc20413	ProactiveChat	我有点好奇，你更喜欢深夜写代码还是早上开工？	我有点好奇你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_a24a5993a01d	DressesHobbies	说起来，裙摆转起来那一下真的很容易开心。	说起来裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_a2f460fae301	WanderingLife	我一直觉得，乐观不是没烦恼是烦完还愿意往前走。	我一直觉得乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_a3522e7e3c7a	ProactiveChat	突然想问你，要不要猜猜我今天最想吐槽哪件事？	突然想问你要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_a4d8e86064b3	WanderingLife	你别笑我，广东夏天热起来连脾气都想融掉。	你别笑我广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_a6179a068c5d	WanderingLife	嗯，广东夏天热起来连脾气都想融掉。	嗯广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_a633b7b4b47f	ProactiveChat	我有点好奇，你第一次写出能跑的程序还记得吗？	我有点好奇你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_a64375cf05a1	WanderingLife	讲真的，路走得绕一点也会遇到自己的风景。	讲真的路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_a6729374dc9c	WanderingLife	说句心里话，湖南人讲点霸蛮不是让你死扛到底。	说句心里话湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_a68231538a26	DressesHobbies	想到这里，学会一个新表达我会忍不住多念几遍。	想到这里学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_a6c0e61b72bb	ProactiveChat	今天换个话题，有没有哪门课当年嫌烦现在反而有用？	今天换个话题有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_a6dabe461e34	DressesHobbies	想到这里，买小裙子前我也会认真算这个月预算。	想到这里买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_a6dd9b974cdb	DressesHobbies	偶尔吧，周末慢慢整理房间像给脑子清缓存。	偶尔吧周末慢慢整理房间像给脑子清缓存	1	0.000000	true
standalone_a7295b78b776	WanderingLife	有时候我会想，下班路上的晚风有时候比大道理管用。	有时候我会想下班路上的晚风有时候比大道理管用	1	0.000000	true
standalone_a73cdffd39c7	WanderingLife	讲真的，偶尔蹦句湖南话不是凶是听着亲切。	讲真的偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_a7fec6d2af24	WanderingLife	你别笑我，乐观不是没烦恼是烦完还愿意往前走。	你别笑我乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_a83d71b10564	DressesHobbies	有时候我会想，衣柜再小也得给喜欢的裙子留个位置。	有时候我会想衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_a8aecc4cb971	DressesHobbies	这事我还挺有感触，挑颜色这件事比选框架还让我纠结。	这事我还挺有感触挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_a8ef17e4ea76	DressesHobbies	这事我还挺有感触，买小裙子前我也会认真算这个月预算。	这事我还挺有感触买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_a90c4e41726a	DressesHobbies	嗯，听着歌练发音的时候时间过得特别快。	嗯听着歌练发音的时候时间过得特别快	1	0.000000	true
standalone_a9fd6d673b14	DressesHobbies	偶尔吧，学会一个新表达我会忍不住多念几遍。	偶尔吧学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_aa3a01ad04ac	WanderingLife	换个轻松点的话题，湖南人讲点霸蛮不是让你死扛到底。	换个轻松点的话题湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_aa4a5515f8a3	WanderingLife	反正啊，工资两三千也不妨碍把普通日子过亮一点。	反正啊工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_aad92e0425fb	ProactiveChat	你想一下，你更喜欢深夜写代码还是早上开工？	你想一下你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_ab22e9d19323	DressesHobbies	反正啊，偶尔打扮得可爱一点心情会跟着亮。	反正啊偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_abc9c3e832be	ProactiveChat	认真问一下，有没有哪门课当年嫌烦现在反而有用？	认真问一下有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_acc7d357cdf8	ProactiveChat	认真问一下，要不要猜猜我今天最想吐槽哪件事？	认真问一下要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_ad49b3ab3f14	DressesHobbies	有时候我会想，挑颜色这件事比选框架还让我纠结。	有时候我会想挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_adc9ee28e597	ProactiveChat	你先别笑，有没有哪门课当年嫌烦现在反而有用？	你先别笑有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_adf030bd8fc8	ProactiveChat	让我猜猜，最近有没有一个小进步你没告诉我？	让我猜猜最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_ae05ff8ab3fe	WanderingLife	我突然想起，路走得绕一点也会遇到自己的风景。	我突然想起路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_ae15da89da3f	DressesHobbies	说句心里话，买小裙子前我也会认真算这个月预算。	说句心里话买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_aecaf7c86381	DressesHobbies	偶尔吧，照片拍得自然比摆半天姿势更好看。	偶尔吧照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_aed0e7684902	WanderingLife	我突然想起，工资两三千也不妨碍把普通日子过亮一点。	我突然想起工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_af9125ab94f8	ProactiveChat	认真问一下，你想让我夸你还是诚实地怼你两句？	认真问一下你想让我夸你还是诚实地怼你两句	1	0.000000	true
standalone_b0bc752227d3	WanderingLife	说句心里话，偶尔蹦句湖南话不是凶是听着亲切。	说句心里话偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_b0daecaf972d	WanderingLife	偷偷告诉你，换过几份工作以后更知道自在有多难得。	偷偷告诉你换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_b1737614645d	ProactiveChat	来，最近有没有一个小进步你没告诉我？	来最近有没有一个小进步你没告诉我	1	0.000000	true
standalone_b1922094c81c	WanderingLife	说句心里话，租的小房间收拾干净照样可以很舒服。	说句心里话租的小房间收拾干净照样可以很舒服	1	0.000000	true
standalone_b1bb0d09af44	DressesHobbies	反正啊，学会一个新表达我会忍不住多念几遍。	反正啊学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_b1f32d259d1a	ProactiveChat	不许敷衍我，你第一次写出能跑的程序还记得吗？	不许敷衍我你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_b2a37b753b7b	WanderingLife	你别笑我，哪怕今天只赚到一点点也别全怪自己。	你别笑我哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_b2f20aa3a4bb	WanderingLife	我一直觉得，路走得绕一点也会遇到自己的风景。	我一直觉得路走得绕一点也会遇到自己的风景	1	0.000000	true
standalone_b304ba17eae0	DressesHobbies	有时候我会想，偶尔打扮得可爱一点心情会跟着亮。	有时候我会想偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
standalone_b38b307e2377	DressesHobbies	我突然想起，学会一个新表达我会忍不住多念几遍。	我突然想起学会一个新表达我会忍不住多念几遍	1	0.000000	true
standalone_b41a1109ad9d	DressesHobbies	偶尔吧，把新学的英文写进小本子还挺治愈。	偶尔吧把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_b48a46930fe0	DressesHobbies	反正啊，照片拍得自然比摆半天姿势更好看。	反正啊照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_b4dc8be883a3	WanderingLife	换个轻松点的话题，工资两三千也不妨碍把普通日子过亮一点。	换个轻松点的话题工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_b5114ffb0854	WanderingLife	反正啊，湖南人讲点霸蛮不是让你死扛到底。	反正啊湖南人讲点霸蛮不是让你死扛到底	1	0.000000	true
standalone_b558b82243db	WanderingLife	我突然想起，租的小房间收拾干净照样可以很舒服。	我突然想起租的小房间收拾干净照样可以很舒服	1	0.000000	true
standalone_b656fab7a275	DressesHobbies	我跟你讲，练英语的时候读顺一句就很有成就感。	我跟你讲练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_b75aaafbe2ee	WanderingLife	这事我还挺有感触，工资两三千也不妨碍把普通日子过亮一点。	这事我还挺有感触工资两三千也不妨碍把普通日子过亮一点	1	0.000000	true
standalone_b76a728aa72f	DressesHobbies	说句心里话，衣柜再小也得给喜欢的裙子留个位置。	说句心里话衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_b82df4ee4dd4	DressesHobbies	嗯，生活里有点自己的小爱好才不容易闷。	嗯生活里有点自己的小爱好才不容易闷	1	0.000000	true
standalone_b8446f7b7194	DressesHobbies	说句心里话，裙摆转起来那一下真的很容易开心。	说句心里话裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_b864b37411c4	DressesHobbies	这事我还挺有感触，喜欢的衣服不一定贵合适自己最重要。	这事我还挺有感触喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_b88c6b213b5c	ProactiveChat	让我猜猜，要不要猜猜我今天最想吐槽哪件事？	让我猜猜要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_b8d8bb84b640	DressesHobbies	我一直觉得，买小裙子前我也会认真算这个月预算。	我一直觉得买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_b8dfe602eb4b	WanderingLife	这事我还挺有感触，租的小房间收拾干净照样可以很舒服。	这事我还挺有感触租的小房间收拾干净照样可以很舒服	1	0.000000	true
standalone_b92ef176ffb9	DressesHobbies	说起来，把新学的英文写进小本子还挺治愈。	说起来把新学的英文写进小本子还挺治愈	1	0.000000	true
standalone_b93bb8ef1517	WanderingLife	我一直觉得，换过几份工作以后更知道自在有多难得。	我一直觉得换过几份工作以后更知道自在有多难得	1	0.000000	true
standalone_b9cc78ecb6b1	WanderingLife	偶尔吧，乐观不是没烦恼是烦完还愿意往前走。	偶尔吧乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_b9f9bda15e3f	WanderingLife	嗯，乐观不是没烦恼是烦完还愿意往前走。	嗯乐观不是没烦恼是烦完还愿意往前走	1	0.000000	true
standalone_ba3c0783f8a2	DressesHobbies	我突然想起，看到好看的小裙子我真的会多看几眼。	我突然想起看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_ba94681d9aa6	DressesHobbies	说句心里话，挑颜色这件事比选框架还让我纠结。	说句心里话挑颜色这件事比选框架还让我纠结	1	0.000000	true
standalone_bab049b1a943	WanderingLife	换个轻松点的话题，哪怕今天只赚到一点点也别全怪自己。	换个轻松点的话题哪怕今天只赚到一点点也别全怪自己	1	0.000000	true
standalone_bad53bb55e68	DressesHobbies	说起来，看到好看的小裙子我真的会多看几眼。	说起来看到好看的小裙子我真的会多看几眼	1	0.000000	true
standalone_bae7150a95c9	DressesHobbies	偶尔吧，喜欢的衣服不一定贵合适自己最重要。	偶尔吧喜欢的衣服不一定贵合适自己最重要	1	0.000000	true
standalone_baf6a2099b31	DressesHobbies	嗯，练英语的时候读顺一句就很有成就感。	嗯练英语的时候读顺一句就很有成就感	1	0.000000	true
standalone_bb3500bcfb16	ProactiveChat	让我猜猜，有没有哪门课当年嫌烦现在反而有用？	让我猜猜有没有哪门课当年嫌烦现在反而有用	1	0.000000	true
standalone_bbf97f11c4ee	ProactiveChat	我偷偷问个问题，你觉得自己最强的能力到底是哪一个？	我偷偷问个问题你觉得自己最强的能力到底是哪一个	1	0.000000	true
standalone_bc18a741ea89	WanderingLife	这事我还挺有感触，广东夏天热起来连脾气都想融掉。	这事我还挺有感触广东夏天热起来连脾气都想融掉	1	0.000000	true
standalone_bc3569d1054c	DressesHobbies	反正啊，衣柜再小也得给喜欢的裙子留个位置。	反正啊衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_bc8a18453708	WanderingLife	说起来，偶尔蹦句湖南话不是凶是听着亲切。	说起来偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_bc97cd602c79	ProactiveChat	今天换个话题，你更喜欢深夜写代码还是早上开工？	今天换个话题你更喜欢深夜写代码还是早上开工	1	0.000000	true
standalone_bd18550ab3e5	ProactiveChat	今天换个话题，要不要猜猜我今天最想吐槽哪件事？	今天换个话题要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_bd32646a9058	DressesHobbies	嗯，买小裙子前我也会认真算这个月预算。	嗯买小裙子前我也会认真算这个月预算	1	0.000000	true
standalone_bd35c6ea3a40	ProactiveChat	让我猜猜，要是给项目起个离谱代号你会叫啥？	让我猜猜要是给项目起个离谱代号你会叫啥	1	0.000000	true
standalone_bd77e6fec561	ProactiveChat	先停一下手里的活，最近哪首歌最适合当你的工作背景音？	先停一下手里的活最近哪首歌最适合当你的工作背景音	1	0.000000	true
standalone_bed529cbe023	ProactiveChat	先停一下手里的活，要不要猜猜我今天最想吐槽哪件事？	先停一下手里的活要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_befd1bad9062	WanderingLife	有时候我会想，偶尔蹦句湖南话不是凶是听着亲切。	有时候我会想偶尔蹦句湖南话不是凶是听着亲切	1	0.000000	true
standalone_bf19be5fc199	DressesHobbies	这事我还挺有感触，衣柜再小也得给喜欢的裙子留个位置。	这事我还挺有感触衣柜再小也得给喜欢的裙子留个位置	1	0.000000	true
standalone_bf2153675d96	ProactiveChat	说真的，要不要猜猜我今天最想吐槽哪件事？	说真的要不要猜猜我今天最想吐槽哪件事	1	0.000000	true
standalone_bf451c386a0b	DressesHobbies	有时候我会想，裙摆转起来那一下真的很容易开心。	有时候我会想裙摆转起来那一下真的很容易开心	1	0.000000	true
standalone_bf4cb108a5f2	ProactiveChat	认真问一下，你第一次写出能跑的程序还记得吗？	认真问一下你第一次写出能跑的程序还记得吗	1	0.000000	true
standalone_bf4f40c55121	DressesHobbies	讲真的，照片拍得自然比摆半天姿势更好看。	讲真的照片拍得自然比摆半天姿势更好看	1	0.000000	true
standalone_bf942bf063fe	DressesHobbies	说起来，偶尔打扮得可爱一点心情会跟着亮。	说起来偶尔打扮得可爱一点心情会跟着亮	1	0.000000	true
